,property_ref,scraped_at,bedrooms,bathrooms,type,area,sub_area,has_bq,is_furnished,in_estate,security,serviced,luxury_features,price
12520,3369765,2026-04-16 01:26:01.990657+00:00,4,4,duplex,Victoria Island (VI),Oniru,True,False,False,False,True,1,27000000.0
12521,3369762,2026-04-16 01:26:01.992203+00:00,4,4,duplex,Lekki,Orchid Estate,True,False,True,True,False,0,10000000.0
12522,3369754,2026-04-16 01:26:01.993729+00:00,5,5,terrace,Lekki,Orchid Estate,False,False,True,True,True,0,14000000.0
12523,3369744,2026-04-16 01:26:01.995251+00:00,4,4,terrace,Lekki,Orchid Estate,False,False,True,True,True,0,8000000.0
12524,3369726,2026-04-16 01:26:01.996766+00:00,4,4,flat,Lekki,Orchid Estate,False,False,True,True,False,0,12000000.0
12525,3369639,2026-04-16 01:26:01.999770+00:00,1,1,mini-flat,Magodo,Olowora,False,False,False,True,False,0,3000000.0
12526,3369376,2026-04-16 01:26:14.722027+00:00,3,3,flat,Lekki,Lekki Phase 1,False,False,True,True,True,3,35000000.0
12527,3369294,2026-04-16 01:26:14.726862+00:00,2,2,flat,Lekki,Lekki Phase 1,False,True,True,True,False,0,20000000.0
12528,3369280,2026-04-16 01:26:14.728552+00:00,3,3,duplex,Ketu,Ikosi,False,True,False,True,False,0,18000000.0
12529,3369189,2026-04-16 01:26:14.730220+00:00,4,4,terrace,Lekki,Ikota,True,False,False,False,True,0,10000000.0
12530,3369166,2026-04-16 01:26:14.735019+00:00,2,2,flat,Lekki,Lekk,False,False,False,True,True,0,6000000.0
12531,3368347,2026-04-16 01:26:27.722577+00:00,3,3,flat,Lekki,Lekki Phase 2,False,False,True,True,False,0,5000000.0
12532,3369140,2026-04-16 01:26:27.724434+00:00,3,3,terrace,Lekki,Ikota,False,False,False,False,True,0,7500000.0
12533,3369094,2026-04-16 01:26:27.726230+00:00,1,1,flat,Lekki,Orchid,False,False,True,True,True,2,5000000.0
12534,3369088,2026-04-16 01:26:27.728241+00:00,3,3,flat,Ikoyi,Banana Island,False,False,False,False,True,1,50000000.0
12535,3312095,2026-04-16 01:26:27.729916+00:00,1,1,mini-flat,Isolo,Bucknor Estate,False,False,True,True,False,0,1650000.0
12536,3369013,2026-04-16 01:26:27.733061+00:00,1,1,studio,Lekki,Ikate,False,True,False,False,False,1,5000000.0
12537,3368999,2026-04-16 01:26:27.734675+00:00,4,4,duplex,Lekki,Ikota,False,False,False,False,True,0,12000000.0
12538,3368992,2026-04-16 01:26:27.736301+00:00,3,3,terrace,Ajah,Sangotedo,True,False,True,True,True,0,6000000.0
12539,3368990,2026-04-16 01:26:27.737948+00:00,2,2,flat,Lekki,Lekki Phase 1,False,False,True,True,True,0,11000000.0
12540,3368987,2026-04-16 01:26:27.739574+00:00,3,3,flat,Lekki,Ologolo,False,False,True,True,False,0,10000000.0
12541,3368983,2026-04-16 01:26:27.741206+00:00,2,2,flat,Lekki,Ikate,False,False,False,True,True,2,10000000.0
12542,3368964,2026-04-16 01:26:27.744434+00:00,4,4,flat,Ajah,V.G.C.,False,False,True,True,True,0,12000000.0
12543,3368960,2026-04-16 01:26:27.746055+00:00,2,3,flat,Isolo,Ajao Estate,False,False,False,False,False,0,3800000.0
12544,3368905,2026-04-16 01:26:27.756263+00:00,1,1,mini-flat,Lekki,Lekki Phase 1,False,False,True,True,True,0,6000000.0
12545,3368847,2026-04-16 01:26:40.095712+00:00,4,4,duplex,Lekki,Orchid,False,False,True,True,True,0,8500000.0
12546,3368834,2026-04-16 01:26:40.101239+00:00,3,3,flat,Lekki,Ikate,False,False,False,True,True,0,15000000.0
12547,3368826,2026-04-16 01:26:40.104491+00:00,4,4,duplex,Lekki,Lekki Phase 1,True,False,True,True,True,0,40000000.0
12548,3368807,2026-04-16 01:26:40.109324+00:00,2,1,flat,Lekki,Lekki Phase 1,False,True,True,True,True,0,15000000.0
12549,3368792,2026-04-16 01:26:40.114639+00:00,3,3,flat,Surulere,Kilo,False,False,False,True,False,0,7000000.0
12550,3368694,2026-04-16 01:26:52.617729+00:00,1,1,studio,Lekki,Lekki Phase 2,False,False,True,True,True,0,2800000.0
12551,3363707,2026-04-16 01:26:40.116482+00:00,1,1,mini-flat,Isheri North,Opic,False,False,True,True,False,0,1800000.0
12552,3368781,2026-04-16 01:26:40.119948+00:00,2,2,flat,Surulere,Via,False,False,False,False,False,0,4000000.0
12553,3366232,2026-04-16 01:26:40.121501+00:00,3,3,flat,Ikeja,Oregun,False,False,False,True,False,0,6000000.0
12554,3368678,2026-04-16 01:26:52.619866+00:00,4,4,terrace,Lekki,Ikate,True,False,False,True,True,0,12000000.0
12555,3350321,2026-04-16 01:26:52.623407+00:00,2,2,flat,Lekki,Ikate,False,False,False,True,True,2,7500000.0
12556,3368626,2026-04-16 01:26:52.627200+00:00,3,3,flat,Lekki,Lekki Phase 2,False,False,True,True,True,3,9500000.0
12557,3368613,2026-04-16 01:26:52.629538+00:00,4,4,terrace,Lekki,Ikate,False,True,True,True,False,0,16000000.0
12558,3358887,2026-04-16 01:26:52.632263+00:00,4,5,terrace,Lekki,Lekk,True,False,False,True,True,0,25000000.0
12559,3368542,2026-04-16 01:26:52.635031+00:00,3,3,flat,Ajah,Sangotedo,False,False,True,True,False,0,5000000.0
12560,3368494,2026-04-16 01:26:52.640643+00:00,4,5,terrace,Lekki,Lekk,False,False,False,False,False,0,6500000.0
12561,3368441,2026-04-16 01:26:52.651539+00:00,4,4,terrace,Lekki,Lekki Phase 1,True,False,True,True,True,0,25000000.0
12562,3368437,2026-04-16 01:26:52.654315+00:00,2,2,Maisonette,Lekki,Lekki Phase 1,True,False,True,True,False,3,16000000.0
12563,3352723,2026-04-16 01:27:04.790727+00:00,5,5,duplex,Lekki,Lekki Phase 1,True,False,True,True,False,1,30000000.0
12564,3368358,2026-04-16 01:27:04.792392+00:00,1,1,mini-flat,Ajah,Mobil,False,False,False,False,False,0,1700000.0
12565,3368306,2026-04-16 01:27:04.796250+00:00,1,1,flat,Surulere,Ijesha,False,False,False,False,False,0,1800000.0
12566,3368293,2026-04-16 01:27:04.799887+00:00,3,3,flat,Lekki,Osapa,False,False,False,True,True,0,5500000.0
12567,3367159,2026-04-16 01:27:17.107784+00:00,4,4,terrace,Lekki,Orchid,False,False,False,False,True,0,8000000.0
12568,3368230,2026-04-16 01:27:04.803668+00:00,4,4,terrace,Ikoyi,Ikoyi,True,False,False,False,True,2,40000000.0
12569,3368227,2026-04-16 01:27:04.805302+00:00,4,4,terrace,Ikoyi,Ikoyi,True,False,False,True,True,2,60000000.0
12570,3368173,2026-04-16 01:27:04.809152+00:00,4,5,terrace,Lekki,Lekki Phase 1,True,False,True,True,True,0,30000000.0
12571,3368136,2026-04-16 01:27:04.811222+00:00,2,2,flat,Lekki,Ikota,False,False,False,False,False,0,4500000.0
12572,3368088,2026-04-16 01:27:04.812985+00:00,4,4,terrace,Agege,Oko-Oba,False,False,True,True,False,0,8000000.0
12573,3368084,2026-04-16 01:27:04.815015+00:00,5,5,duplex,Lekki,Agungi,True,False,True,True,True,0,15000000.0
12574,3368065,2026-04-16 01:27:04.816822+00:00,4,4,duplex,Isheri North,Opic,False,False,True,True,False,0,6000000.0
12575,3368060,2026-04-16 01:27:04.820519+00:00,5,5,duplex,Isheri North,Opic,False,False,True,True,False,0,10000000.0
12576,3368078,2026-04-16 01:27:04.822759+00:00,4,4,duplex,Lekki,Igbo,True,False,False,True,True,0,10000000.0
12577,3368076,2026-04-16 01:27:04.824649+00:00,3,3,Maisonette,Victoria Island (VI),Victoria Island,True,False,False,False,False,3,25000000.0
12578,3368053,2026-04-16 01:27:04.827436+00:00,4,3,duplex,Lekki,Orchid,True,False,False,False,False,0,8500000.0
12579,3368052,2026-04-16 01:27:17.106138+00:00,4,4,duplex,Lekki,Lekk,False,False,True,True,True,0,12000000.0
12580,3368042,2026-04-16 01:27:17.109440+00:00,4,4,duplex,Lekki,Orchid Estate,True,True,True,True,False,0,14000000.0
12581,3368041,2026-04-16 01:27:17.111060+00:00,3,3,flat,Lekki,Ikate,False,True,False,False,True,0,20000000.0
12582,3368021,2026-04-16 01:27:17.112685+00:00,4,4,terrace,Lekki,Lekki Phase 1,False,False,True,True,False,2,20000000.0
12583,3368020,2026-04-16 01:27:17.114318+00:00,4,4,duplex,Lekki,Orchid Estate,False,False,True,True,True,0,15000000.0
12584,3367991,2026-04-16 01:27:17.115939+00:00,4,4,duplex,Lekki,Ikota,False,False,False,False,False,0,10000000.0
12585,3367868,2026-04-16 01:27:17.119308+00:00,4,4,duplex,Ajah,Ajah,True,False,False,True,False,0,12000000.0
12586,3367685,2026-04-16 01:27:17.124987+00:00,4,4,duplex,Lekki,Chevron,False,False,False,True,True,0,9000000.0
12587,3367637,2026-04-16 01:27:17.126608+00:00,2,2,Maisonette,Lekki,Ikate,False,False,False,False,True,1,12000000.0
12588,3367622,2026-04-16 01:27:17.128213+00:00,2,2,flat,Lekki,Ikate,False,False,False,False,True,0,14000000.0
12589,3367504,2026-04-16 01:27:17.134770+00:00,2,1,duplex,Lekki,Chevron,False,True,False,False,True,0,11000000.0
12590,3367459,2026-04-16 01:27:17.136432+00:00,4,4,terrace,Ikoyi,Banana Island,True,False,True,True,True,1,50000000.0
12591,3367456,2026-04-16 01:27:17.137977+00:00,4,4,duplex,Lekki,Ikota,True,False,False,False,False,1,13000000.0
12592,3367418,2026-04-16 01:27:29.264047+00:00,1,1,mini-flat,Ajah,Lbs,False,True,False,False,True,0,4000000.0
12593,3367385,2026-04-16 01:27:29.265736+00:00,3,3,flat,Lekki,Orchid,False,False,False,False,True,0,8000000.0
12594,3367389,2026-04-16 01:27:29.267434+00:00,3,3,flat,Lekki,Lekki Phase 1,False,False,True,True,True,1,20000000.0
12595,3367373,2026-04-16 01:27:29.269113+00:00,3,3,flat,Lekki,Conservation,False,False,False,False,True,2,7000000.0
12596,3367365,2026-04-16 01:27:29.270767+00:00,1,1,flat,Alimosho,Egbeda,False,False,True,True,False,0,1750000.0
12597,3367334,2026-04-16 01:27:29.272451+00:00,1,1,flat,Ajah,Ilaje,False,False,False,False,True,0,1000000.0
12598,3367307,2026-04-16 01:27:29.277592+00:00,4,4,terrace,Lekki,Apha,True,False,False,False,False,0,10000000.0
12599,3367295,2026-04-16 01:27:29.279247+00:00,5,5,duplex,Lekki,Ikate,True,True,False,True,True,1,20000000.0
12600,3367250,2026-04-16 01:27:29.284187+00:00,3,3,flat,Lekki,Freedom,False,False,False,False,False,0,18000000.0
12601,3367249,2026-04-16 01:27:29.285932+00:00,2,2,flat,Lekki,Ikate,False,False,False,True,True,0,12000000.0
12602,3367226,2026-04-16 01:27:29.287605+00:00,4,4,terrace,Lekki,Orchid,False,False,False,False,False,0,6500000.0
12603,3367160,2026-04-16 01:27:29.293929+00:00,3,3,flat,Lekki,Lekk,False,False,True,True,True,0,6500000.0
12604,3367153,2026-04-16 01:27:29.295469+00:00,1,1,flat,Lekki,Ikate,False,False,False,True,True,0,9000000.0
12605,3367127,2026-04-16 01:27:29.296984+00:00,4,4,duplex,Lekki,Lekk,False,False,False,True,True,0,12000000.0
12606,3346539,2026-04-16 02:20:49.420746+00:00,3,4,flat,Lekki,Chevron,False,False,False,False,True,1,7000000.0
12607,3367020,2026-04-16 01:27:42.549793+00:00,2,2,flat,Ajah,Sangotedo,False,False,False,False,True,0,3000000.0
12608,3366943,2026-04-16 01:27:42.551473+00:00,1,1,flat,Lekki,Ikota,False,False,False,False,False,0,1700000.0
12609,3366899,2026-04-16 01:27:42.555167+00:00,4,4,duplex,Lekki,Harris,True,False,False,False,True,0,15000000.0
12610,3366883,2026-04-16 01:27:42.556713+00:00,4,4,terrace,Lekki,Lekk,False,False,True,True,True,0,10000000.0
12611,3366857,2026-04-16 01:27:42.559681+00:00,2,2,flat,Ikoyi,Ikoyi,False,True,False,False,True,3,25000000.0
12612,3366848,2026-04-16 01:27:42.562697+00:00,3,3,flat,Ikoyi,Gerrad,False,True,False,True,True,2,60000000.0
12613,3366847,2026-04-16 01:27:42.564205+00:00,4,4,terrace,Victoria Island (VI),Oniru,True,True,True,True,False,0,35000000.0
12614,3366799,2026-04-16 01:27:42.567340+00:00,1,1,mini-flat,Lekki,Eleganza,False,False,True,True,True,2,5000000.0
12615,3366787,2026-04-16 01:27:42.568876+00:00,4,4,terrace,Ikoyi,Ikoyi,True,False,False,True,True,2,60000000.0
12616,3366764,2026-04-16 01:27:42.570384+00:00,1,4,studio,Lekki,Chevron,False,False,True,True,True,0,2500000.0
12617,3366724,2026-04-16 01:27:42.571901+00:00,4,4,terrace,Lekki,Ikota,False,False,True,True,False,0,7500000.0
12618,3366702,2026-04-16 01:27:42.573558+00:00,2,2,flat,Lekki,Ikate,False,False,False,False,False,2,10000000.0
12619,3366476,2026-04-16 01:27:55.070917+00:00,2,2,flat,Lekki,Round,False,False,True,True,False,0,6000000.0
12620,3366465,2026-04-16 01:27:55.074287+00:00,4,5,duplex,Ikoyi,Ikoyi,True,False,False,False,False,2,65000000.0
12621,3366456,2026-04-16 01:27:55.075913+00:00,2,2,flat,Ajah,Sangotedo,False,False,True,True,False,0,4500000.0
12622,3366445,2026-04-16 01:27:55.077537+00:00,4,5,flat,Lekki,Ikota,False,False,True,True,False,0,7000000.0
12623,3366420,2026-04-16 01:27:55.079138+00:00,3,3,flat,Ibeju Lekki,Lakowe,False,False,True,True,False,0,1800000.0
12624,3366396,2026-04-16 01:27:55.082380+00:00,2,2,flat,Shomolu,Shomolu,False,False,False,True,False,0,5000000.0
12625,3366388,2026-04-16 01:27:55.084018+00:00,4,4,terrace,Lekki,Ilasan,True,False,False,False,False,0,8000000.0
12626,3322798,2026-04-16 01:27:55.087274+00:00,3,3,flat,Lekki,Lekki Phase 1,False,False,True,True,True,0,15000000.0
12627,3366299,2026-04-16 01:27:55.088902+00:00,4,2,duplex,Lekki,Lekki Phase 1,True,False,True,True,True,0,40000000.0
12628,3364425,2026-04-16 01:27:55.090523+00:00,5,5,duplex,Ajah,Blenco,True,False,True,True,False,0,10000000.0
12629,3366244,2026-04-16 01:27:55.092125+00:00,1,1,studio,Ajah,Sangotedo,False,False,True,True,False,0,1500000.0
12630,3366211,2026-04-16 01:27:55.093764+00:00,2,2,flat,Lekki,Bay Estate,False,False,True,True,True,0,6000000.0
12631,3366209,2026-04-16 01:27:55.095422+00:00,3,3,flat,Ikoyi,Banana Island,False,False,False,True,True,3,40000000.0
12632,3366190,2026-04-16 01:27:55.096931+00:00,1,1,studio,Lekki,Orchid,False,False,True,True,False,0,3000000.0
12633,3366179,2026-04-16 01:27:55.098430+00:00,3,4,flat,Ibeju Lekki,Eputu,False,False,False,False,False,0,2500000.0
12634,3366176,2026-04-16 01:27:55.099933+00:00,1,2,mini-flat,Ibeju Lekki,Eputu,False,False,False,False,False,0,1500000.0
12635,3366164,2026-04-16 01:27:55.101436+00:00,2,3,flat,Ibeju Lekki,Bogije,False,False,False,True,False,0,2500000.0
12636,3366002,2026-04-16 01:28:07.340544+00:00,5,5,duplex,Lekki,Lekki Phase 1,True,False,True,True,False,0,35000000.0
12637,3365982,2026-04-16 01:28:07.343677+00:00,5,5,duplex,Lekki,Osapa,True,False,True,True,False,2,50000000.0
12638,3365842,2026-04-16 01:28:07.348336+00:00,1,1,flat,Ajah,S.Forte Estate,False,False,True,True,False,0,1400000.0
12639,3365836,2026-04-16 01:28:07.349948+00:00,4,4,duplex,Ikoyi,Osborne,True,True,True,True,False,0,60000000.0
12640,3365749,2026-04-16 01:28:07.354782+00:00,4,5,duplex,Ikoyi,Parkview,True,False,True,True,False,0,50000000.0
12641,3351072,2026-04-16 01:28:07.356430+00:00,5,4,duplex,Ajah,Sangotedo,False,False,False,True,True,0,5000000.0
12642,3351930,2026-04-16 01:28:07.357965+00:00,5,5,duplex,Lekki,Osapa,True,False,True,True,True,0,20000000.0
12643,3364920,2026-04-16 01:28:07.359471+00:00,2,2,flat,Lekki,Ikate,False,False,False,True,True,1,10000000.0
12644,3365639,2026-04-16 01:28:07.360975+00:00,3,3,terrace,Ajah,Sangotedo,False,False,True,True,False,0,5500000.0
12645,3353169,2026-04-16 02:17:35.230487+00:00,4,4,terrace,Lekki,Orchid,False,False,False,False,False,0,11000000.0
12646,3365536,2026-04-16 01:28:19.772023+00:00,2,2,flat,Lekki,Lekki Phase 1,False,False,True,True,True,0,9000000.0
12647,3346060,2026-04-16 01:28:19.773876+00:00,2,2,flat,Ikoyi,Banana Island,False,True,True,True,False,0,27000000.0
12648,3357465,2026-04-16 01:28:19.777090+00:00,4,4,flat,Ikoyi,Banana Island,False,False,True,True,True,2,40000000.0
12649,3365301,2026-04-16 01:28:19.779260+00:00,3,3,terrace,Lekki,Ikate,False,False,True,True,True,1,15000000.0
12650,3365283,2026-04-16 01:28:19.780955+00:00,3,3,flat,Maryland,Anthony,False,False,True,True,True,0,8000000.0
12651,3365118,2026-04-16 01:28:19.787257+00:00,4,5,terrace,Victoria Island (VI),Oniru,False,True,True,True,True,1,30000000.0
12652,3365115,2026-04-16 01:28:19.788798+00:00,2,2,flat,Lekki,Igbo,False,False,True,True,False,0,3500000.0
12653,3365102,2026-04-16 01:28:19.791901+00:00,4,4,duplex,Lekki,Vgc,True,False,True,True,True,0,10000000.0
12654,3365099,2026-04-16 01:28:19.793460+00:00,4,4,duplex,Ajah,Sangotedo,False,False,True,True,False,0,7000000.0
12655,3365096,2026-04-16 01:28:19.795002+00:00,2,3,flat,Ibeju,Alahun,False,False,False,False,True,0,1700000.0
12656,3365027,2026-04-16 01:28:19.796563+00:00,1,1,mini-flat,Lekki,Gate Estate,False,True,True,True,False,0,3500000.0
12657,3364975,2026-04-16 01:28:19.799664+00:00,2,2,flat,Lekki,Chevron,False,False,True,True,False,0,5500000.0
12658,3364919,2026-04-16 01:28:19.802793+00:00,4,4,duplex,Ibeju Lekki,Awoyaya,False,False,False,True,False,0,3000000.0
12659,3360694,2026-04-16 02:14:56.405520+00:00,3,3,flat,Lekki,Horizon,False,False,True,True,False,0,9000000.0
12660,3364780,2026-04-16 01:28:32.338512+00:00,3,3,flat,Yaba,Alagomeji,False,False,False,False,False,0,4000000.0
12661,3364734,2026-04-16 01:28:32.340614+00:00,5,5,duplex,Ikeja,Toyin,False,False,False,True,False,0,35000000.0
12662,3364721,2026-04-16 01:28:32.342327+00:00,1,1,flat,Lekki,Ilasan,False,False,True,True,False,0,3500000.0
12663,3330993,2026-04-16 01:28:32.344277+00:00,1,1,studio,Ikeja,Oregun,False,True,False,False,False,0,3500000.0
12664,3359678,2026-04-16 01:28:32.346066+00:00,3,4,flat,Lekki,Abijo,False,False,False,False,False,0,2000000.0
12665,3364675,2026-04-16 01:28:32.347772+00:00,4,3,flat,Lekki,Lekki Phase 1,False,False,True,True,False,0,10000000.0
12666,3364613,2026-04-16 01:28:32.354005+00:00,2,2,flat,Ajah,Badore,False,False,False,True,False,0,3500000.0
12667,3364601,2026-04-16 01:28:32.355566+00:00,1,1,mini-flat,Lekki,Lekki Phase 2,False,False,True,True,False,0,4000000.0
12668,3364595,2026-04-16 01:28:32.357116+00:00,1,1,flat,Ajah,Badore,False,False,False,True,False,0,650000.0
12669,3364589,2026-04-16 01:28:32.358654+00:00,1,1,flat,Ajah,Badore,False,False,False,True,False,0,700000.0
12670,3364568,2026-04-16 01:28:32.362264+00:00,3,3,flat,Ajah,Badore,False,False,False,True,False,0,2500000.0
12671,3360584,2026-04-16 02:14:56.408069+00:00,1,1,studio,Ajah,Sangotedo,False,False,True,True,False,0,1100000.0
12672,3364556,2026-04-16 01:28:44.532854+00:00,3,4,duplex,Lekki,Chevron,True,True,True,True,True,0,13000000.0
12673,3364505,2026-04-16 01:28:44.536229+00:00,3,3,flat,Lekki,Lekki Phase 1,False,True,True,True,True,0,25000000.0
12674,3364450,2026-04-16 01:28:44.537861+00:00,1,1,studio,Ajah,Sangotedo,False,False,True,True,True,2,2000000.0
12675,3364443,2026-04-16 01:28:44.539472+00:00,2,2,flat,Lekki,Lekki Phase 1,False,True,True,True,True,1,15000000.0
12676,3364423,2026-04-16 01:28:44.541105+00:00,4,4,duplex,Lekki,Ikota,True,False,True,True,True,0,8000000.0
12677,3364407,2026-04-16 01:28:44.542728+00:00,4,4,duplex,Lekki,Orchid,True,False,False,True,False,0,9000000.0
12678,3364114,2026-04-16 01:28:44.544338+00:00,2,2,flat,Lekki,2Nd,False,False,False,False,True,0,5000000.0
12679,3364396,2026-04-16 01:28:44.545948+00:00,5,5,duplex,Lekki,Orchid,False,True,False,False,False,0,13000000.0
12680,3364392,2026-04-16 01:28:44.547553+00:00,4,4,duplex,Lekki,Orchid,True,False,True,True,False,1,12000000.0
12681,3307455,2026-04-16 01:28:44.549164+00:00,2,2,flat,Oshodi,Mafoluku,False,False,False,False,False,0,3000000.0
12682,3307468,2026-04-16 01:28:44.551166+00:00,3,3,flat,Oshodi,Mafoluku,False,False,False,False,False,0,3500000.0
12683,3364368,2026-04-16 01:28:44.552884+00:00,4,4,duplex,Ibeju Lekki,Beechwood Estate,True,False,True,True,False,0,10000000.0
12684,3364233,2026-04-16 01:28:44.559315+00:00,1,1,studio,Ikorodu,Maya,False,False,True,True,False,0,280000.0
12685,3364232,2026-04-16 01:28:44.560940+00:00,5,5,duplex,Lekki,Ologolo,True,True,False,False,False,0,15000000.0
12686,3364133,2026-04-16 01:28:44.564063+00:00,2,2,flat,Victoria Island (VI),Victoria Island,False,False,True,True,False,0,13000000.0
12687,3364126,2026-04-16 01:28:56.797910+00:00,2,2,flat,Ojodu,Ojodu,False,False,True,True,False,0,1300000.0
12688,3364125,2026-04-16 01:28:56.799518+00:00,4,4,duplex,Ajah,Abraham,False,False,True,True,True,0,7000000.0
12689,3364104,2026-04-16 01:28:56.804237+00:00,2,2,flat,Maryland,Anthony,False,True,False,True,True,0,8500000.0
12690,3364098,2026-04-16 01:28:56.805797+00:00,4,4,duplex,Lekki,Chevron,True,False,False,False,False,0,20000000.0
12691,3364061,2026-04-16 01:28:56.808712+00:00,4,4,duplex,Ikoyi,Parkview,True,False,True,True,False,0,50000000.0
12692,3364041,2026-04-16 01:28:56.810275+00:00,2,2,flat,Lekki,Chevron,False,True,False,False,False,0,8000000.0
12693,3363897,2026-04-16 01:28:56.811828+00:00,3,3,flat,Lekki,Lekki Phase 1,False,False,True,True,True,1,17000000.0
12694,3363833,2026-04-16 01:28:56.816498+00:00,2,2,flat,Lekki,Ikate,False,True,False,True,True,0,15000000.0
12695,3363791,2026-04-16 01:28:56.818030+00:00,5,5,duplex,Lekki,Lekki Phase 1,True,False,True,True,True,0,30000000.0
12696,3357574,2026-04-16 01:28:56.821159+00:00,1,1,mini-flat,Ikorodu,Ibeshe,False,False,True,True,False,0,1400000.0
12697,3360573,2026-04-16 01:28:56.822703+00:00,4,4,terrace,Lekki,Freedom,False,False,False,False,False,0,23000000.0
12698,3363750,2026-04-16 01:28:56.824268+00:00,2,3,flat,Gbagada,Gbagada,False,False,False,True,False,0,5000000.0
12699,3363689,2026-04-16 01:28:56.826213+00:00,2,2,flat,Lekki,Ikate,False,True,False,False,False,0,13000000.0
12700,3363686,2026-04-16 01:28:56.828003+00:00,4,4,terrace,Ajah,Thomas Estate,True,False,True,True,False,0,7000000.0
12701,3363672,2026-04-16 01:29:09.054258+00:00,4,4,flat,Lekki,Lekki Phase 1,False,False,True,True,True,0,30000000.0
